endTime,artistName,trackName,msPlayed
2022-01-27 04:19,ATEEZ,TO THE BEAT,181880
2022-01-27 04:22,ATEEZ,Precious,203969
2022-01-27 04:26,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202144
2022-01-27 04:29,ATEEZ,THANXX,181147
2022-01-27 04:33,ATEEZ,Better - Korean Version,214213
2022-01-27 04:37,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257008
2022-01-27 04:41,ATEEZ,Utopia,239067
2022-01-27 04:44,ATEEZ,INCEPTION,209983
2022-01-27 04:48,ATEEZ,Take Me Home,221001
2022-01-27 04:52,ATEEZ,Star 1117,222374
2022-01-27 04:55,ATEEZ,Eternal Sunshine,209619
2022-01-27 04:59,ATEEZ,Wave,203934
2022-01-27 05:02,ATEEZ,The Leaders,192218
2022-01-27 05:05,ATEEZ,Fireworks (I'm The One),209575
2022-01-27 05:09,ATEEZ,Pirate King,196000
2022-01-27 05:12,ATEEZ,Turbulence,199587
2022-01-27 05:15,ATEEZ,Dancing Like Butterfly Wings,182133
2022-01-27 05:18,ATEEZ,Deja Vu,196671
2022-01-27 05:22,ATEEZ,Treasure,220172
2022-01-27 05:24,ATEEZ,Declaration,81374
2022-01-27 05:27,ATEEZ,Still Here - Korean Version,195039
2022-01-27 05:30,ATEEZ,The Real - Heung Version,209976
2022-01-27 05:31,TAEYEON,Can't Control Myself,851
2022-01-27 05:31,TAEYEON,Can't Control Myself,1984
2022-01-27 05:32,TAEYEON,Can't Control Myself,16003
2022-01-27 05:35,Kep1er,WA DA DA,183694
2022-01-27 05:38,TAEYONG,ZOO,177414
2022-01-27 05:41,TAEYEON,Can't Control Myself,181600
2022-01-27 05:44,PENTAGON,Feelin' Like,167214
2022-01-27 05:47,ENHYPEN,Blessed-Cursed,170017
2022-01-27 05:50,YENA,SMILEY(Feat. BIBI),173414
2022-01-27 05:53,GOT the beat,Step Back,228614
2022-01-27 05:57,fromis_9,DM,204294
2022-01-27 06:00,IVE,ELEVEN,178448
2022-01-27 06:02,BamBam,Slow Mo,152667
2022-01-27 06:06,V,Christmas Tree,209926
2022-01-27 06:09,YUJU,Play,201680
2022-01-27 06:13,aespa,Dreams Come True,204934
2022-01-27 06:16,TWICE,The Feels,198054
2022-01-27 06:19,ITZY,LOCO,191443
2022-01-27 06:22,BE'O,Counting Stars,151261
2022-01-27 06:26,aespa,Savage,238144
2022-01-27 06:29,Stray Kids,Christmas EveL,178530
2022-01-27 06:32,MOMOLAND,Yummy Yummy Love,199027
2022-01-27 06:36,ITZY,"Weapon (With Newnion, FLOOR) (Prod.Czaer)",220010
2022-01-27 06:39,aespa,Next Level,221574
2022-01-27 06:42,WOOZI,Ruby,163728
2022-01-27 06:45,TWICE,SCIENTIST,194600
2022-01-27 06:49,JEON SOMI,XOXO,207650
2022-01-27 06:53,Xdinary Heroes,Happy Death Day,220010
2022-01-27 06:55,Jessi,Cold Blooded,150001
2022-01-27 06:59,EVERGLOW,Pirate,210002
2022-01-27 07:01,ITZY,In the morning,137220
2022-01-27 07:05,NCT 127,Favorite (Vampire),215587
2022-01-27 07:06,HyunA&DAWN,PING PONG,29709
2022-01-27 07:06,LISA,LALISA,56209
2022-01-27 07:09,Hwa Sa,I`m a B,167334
2022-01-27 07:12,ENHYPEN,Tamed-Dashed,196171
2022-01-27 07:17,ATEEZ,Deja Vu,196671
2022-01-27 07:20,NCT 127,Sticker,227774
2022-01-27 07:24,NCT 127,Kick It,233014
2022-01-27 07:28,NCT 127,Love Song,215159
2022-01-27 07:32,NCT 127,Back 2 U (AM 01:27),235216
2022-01-27 07:35,NCT 127,Baby Don’t Like It 나쁜 짓,158943
2022-01-27 07:39,NCT 127,無限的我 무한적아; LIMITLESS,247491
2022-01-27 07:43,NCT 127,Sticker,227774
2022-01-27 07:47,NCT 127,Cherry Bomb,236691
2022-01-27 07:50,NCT 127,Kick It,233014
2022-01-27 07:54,NCT 127,Earthquake,208214
2022-01-27 07:57,NCT 127,"Freeze (KARTRIDER X LINE FRIENDS [Original Game Soundtrack], Pt. 1)",178354
2022-01-27 08:01,NCT 127,Love On The Floor,218280
2022-01-27 08:04,NCT 127,Pilot,209360
2022-01-27 08:07,NCT 127,Lemonade,190009
2022-01-27 08:11,NCT 127,Breakfast,212614
2022-01-27 08:14,NCT 127,Focus,204705
2022-01-27 08:18,NCT 127,The Rainy Night,199027
2022-01-27 08:21,NCT 127,Far,216574
2022-01-27 08:25,NCT 127,Bring The Noize,222160
2022-01-27 08:29,NCT 127,Magic Carpet Ride,218147
2022-01-27 08:32,NCT 127,Road Trip,215054
2022-01-27 08:36,NCT 127,Dreamer,209160
2022-01-27 08:39,NCT 127,Promise You,211160
2022-01-27 08:43,NCT 127,Regular - English Version,219130
2022-01-27 08:46,NCT 127,Simon Says,199797
2022-01-27 08:49,NCT 127,소방차 Fire Truck,178589
2022-01-27 08:53,NCT 127,無限的我 무한적아; LIMITLESS,247491
2022-01-27 08:57,NCT 127,Highway to Heaven - English Version,200017
2022-01-27 09:00,Jason Derulo,Let's Shut Up & Dance,208308
2022-01-27 09:03,NCT 127,Baby Don’t Like It 나쁜 짓,158943
2022-01-27 09:07,NCT 127,Superhuman,237900
2022-01-27 09:10,NCT 127,Punch,204000
2022-01-27 09:14,NCT 127,Whiplash,201683
2022-01-27 09:19,NCT 127,No Longer,297764
2022-01-27 09:22,NCT 127,Regular - Korean Version,217716
2022-01-27 09:26,NCT 127,Highway to Heaven,200157
2022-01-27 09:48,NCT 127,Chain,158736
2022-01-27 19:03,TAEYONG,Long Flight,198293
2022-01-27 19:04,NCT 127,Favorite (Vampire),22271
2022-01-27 19:07,NCT 127,Favorite (Vampire),216678
2022-01-27 19:10,SEVENTEEN,Good to Me,189714
2022-01-27 19:14,X1,FLASH,211320
2022-01-27 19:17,EXO,Obsession,203520
2022-01-27 19:20,JAMIE,Stay Beautiful,166053
2022-01-27 19:24,DEAN,Bonnie & Clyde,224606
2022-01-27 19:27,TEN,Paint Me Naked,180560
2022-01-27 19:31,LeeHi,ONLY,240906
2022-01-27 19:35,NCT DREAM,Hello Future,220920
2022-01-27 19:38,EXO,Love Shot,200306
2022-01-27 19:50,Sam Kim,Make Up (Feat. Crush),207493
2022-01-27 19:53,pH-1,Nerdy Love,196373
2022-01-27 19:56,IU,eight(Prod.&Feat. SUGA of BTS),167573
2022-01-27 23:23,BAEKHYUN,Bambi,99050
2022-01-27 23:26,NCT DREAM,We Go Up,183293
2022-01-27 23:27,Red Velvet,Psycho,18106
2022-01-27 23:38,DPR IAN,So Beautiful,187226
2022-01-27 23:41,NCT 127,Baby Don’t Like It 나쁜 짓,158919
2022-01-27 23:43,BAEKHYUN,Bambi,116263
2022-01-27 23:43,WayV-TEN&YANGYANG,Low Low,152493
2022-01-28 05:03,Bruno Mars,It Will Rain,160320
2022-01-28 05:05,Lea Salonga,"A Whole New World - From ""Aladdin"" / Soundtrack Version",160867
2022-01-28 05:09,Ariana Grande,breathin,198160
2022-01-28 05:13,Jonas Brothers,When You Look Me In The Eyes,249693
2022-01-28 05:17,Kelly Clarkson,Because of You,219493
2022-01-28 05:21,Lady A,Need You Now,277573
2022-01-28 05:25,Victorious Cast,Take A Hint (feat. Victoria Justice & Elizabeth Gillies),1173
2022-01-28 05:25,Bruno Mars,When I Was Your Man,27222
2022-01-28 05:25,Adele,Someone Like You,1277
2022-01-28 05:25,Ariana Grande,no tears left to cry,205920
2022-01-28 05:29,Beyoncé,"Listen (From the Motion Picture ""Dreamgirls"")",219546
2022-01-28 05:53,Lea Salonga,Reflection,12458
2022-01-28 05:53,Lea Salonga,Reflection,135153
2022-01-28 05:58,Beyoncé,Love On Top,267412
2022-01-28 06:01,Victorious Cast,Give It Up (feat. Elizabeth Gillies & Ariana Grande),164653
2022-01-28 06:05,Ariana Grande,Dangerous Woman,235947
2022-01-28 06:09,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",273667
2022-01-28 06:14,Jennifer Hudson,And I Am Telling You I'm Not Going,305374
2022-01-28 06:19,Beyoncé,Halo,261641
2022-01-28 06:23,Beyoncé,Crazy In Love (feat. Jay-Z),236134
2022-01-28 06:26,Demi Lovato,La La Land,196467
2022-01-28 06:29,Kelly Clarkson,Since U Been Gone,188949
2022-01-28 06:32,Carrie Underwood,Before He Cheats,199901
2022-01-28 06:37,Pentatonix,Hallelujah,268984
2022-01-28 06:41,Shakira,Hips Don't Lie (feat. Wyclef Jean),218094
2022-01-28 06:45,Alicia Keys,No One,253814
2022-01-28 06:49,Jason Mraz,I Won't Give Up,239886
2022-01-28 06:53,Alicia Keys,Girl on Fire,224920
2022-01-28 06:57,Leona Lewis,Bleeding Love,262467
2022-01-28 07:01,Whitney Houston,I Will Always Love You,25492
2022-01-28 07:01,Adele,Rolling in the Deep,228094
2022-01-28 07:05,ATEEZ,Say My Name,222071
2022-01-28 07:08,ATEEZ,Still Here - Korean Version,195039
2022-01-28 07:12,ATEEZ,Fireworks (I'm The One),209575
2022-01-28 07:15,ATEEZ,Deja Vu,196671
2022-01-28 07:18,ATEEZ,Pirate King,196000
2022-01-28 07:22,ATEEZ,Treasure,220172
2022-01-28 07:23,ATEEZ,Declaration,81374
2022-01-28 07:27,ATEEZ,Eternal Sunshine,209619
2022-01-28 07:30,ATEEZ,Precious,203974
2022-01-28 07:34,ATEEZ,Turbulence,199587
2022-01-28 07:37,ATEEZ,Answer,219760
2022-01-28 07:41,ATEEZ,Wave,203934
2022-01-28 07:44,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202138
2022-01-28 07:48,ATEEZ,The Real - Heung Version,210002
2022-01-28 07:51,ATEEZ,ROCKY,188591
2022-01-28 07:55,ATEEZ,Better - Korean Version,214192
2022-01-28 07:58,ATEEZ,TO THE BEAT,181880
2022-01-28 08:01,ATEEZ,Take Me Home,221001
2022-01-28 08:05,ATEEZ,Desire,234556
2022-01-28 08:08,ATEEZ,THANXX,181147
2022-01-28 08:12,ATEEZ,Star 1117,222374
2022-01-28 08:16,ATEEZ,INCEPTION,210002
2022-01-28 08:20,ATEEZ,Utopia,239067
2022-01-28 08:24,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257008
2022-01-28 08:27,ATEEZ,Good Lil Boy,205854
2022-01-28 08:30,ATEEZ,Dancing Like Butterfly Wings,182133
2022-01-28 08:34,ATEEZ,The Leaders,192218
2022-01-28 08:37,NCT DREAM,Hot Sauce,195814
2022-01-28 08:40,NCT 127,Lemonade,190009
2022-01-28 08:43,TOMORROW X TOGETHER,MOA Diary (Dubaddu Wari Wari),188277
2022-01-28 08:46,ENHYPEN,FEVER,172107
2022-01-28 08:50,OnlyOneOf,libidO,194374
2022-01-28 08:53,LAY,Honey,183694
2022-01-28 08:56,ATEEZ,Take Me Home,221001
2022-01-28 09:00,SEVENTEEN,To you,225574
2022-01-28 09:04,WayV,Kick Back,230017
2022-01-28 09:08,BAEKHYUN,Bambi,213054
2022-01-28 09:11,aespa,Next Level,221574
2022-01-28 09:15,ZICO,Being left (Feat. Dvwn),218814
2022-01-28 09:18,JUST B,DAMAGE,184147
2022-01-28 09:21,ATEEZ,Deja Vu,196662
2022-01-28 09:25,STAYC,ASAP,194080
2022-01-28 09:28,DAY6,You make Me,218985
2022-01-28 09:32,NCT DREAM,Hello Future,220010
2022-01-28 09:35,ENHYPEN,Just A Little Bit,167821
2022-01-28 09:39,BTOB,Missing You,236853
2022-01-28 09:42,ASTRO,Knock,193181
2022-01-28 09:46,ATEEZ,Answer,219760
2022-01-28 09:49,CHUNG HA,Bicycle,179157
2022-01-28 09:52,Red Velvet,Queendom,181760
2022-01-28 09:55,NCT 127,Favorite (Vampire),215587
2022-01-28 10:00,SEVENTEEN,Habit,253224
2022-01-28 10:03,THE BOYZ,Russian Roulette,221787
2022-01-28 10:06,JAY B,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,192586
2022-01-28 10:10,GOT7,Encore,212870
2022-01-28 10:13,ATEEZ,FEVER,204040
2022-01-28 10:17,NCT 127,Sticker,227774
2022-01-28 10:21,IU,LILAC,214254
2022-01-28 10:24,WayV,Action Figure,199667
2022-01-28 10:27,JEON SOMI,Outta My Head,188162
2022-01-28 10:30,JAMIE,Stay Beautiful,166054
2022-01-28 10:33,SUNMI,You can't sit with us,197414
2022-01-28 10:37,THE BOYZ,The Stealer,210002
2022-01-28 10:41,NCT U,Make A Wish (Birthday Song),229400
2022-01-28 10:44,ATEEZ,WONDERLAND,199014
2022-01-28 10:48,JEON SOMI,XOXO,207650
2022-01-28 10:51,X1,FLASH,211320
2022-01-28 10:55,TOMORROW X TOGETHER,We Lost The Summer,210002
2022-01-28 10:58,LOONA,PTT (Paint The Town),201120
2022-01-28 11:01,SEVENTEEN,Don't Wanna Cry,203442
2022-01-28 11:04,ENHYPEN,"Attention, please!",167595
2022-01-28 11:08,LeeHi,ONLY,240002
2022-01-28 11:12,THE BOYZ,THRILL RIDE,196334
2022-01-28 11:15,ATEEZ,Twilight,224961
2022-01-28 11:18,WOODZ,FEEL LIKE,176680
2022-01-28 11:21,SEVENTEEN,Rock with you,180002
2022-01-28 11:25,TOMORROW X TOGETHER,Anti-Romantic,215184
2022-01-28 11:29,NCT U,OK!,229000
2022-01-28 11:32,I.M,God Damn,207760
2022-01-28 11:36,ENHYPEN,Tamed-Dashed,196171
2022-01-28 11:39,ATEEZ,All About You,176591
2022-01-28 11:42,TEN,Paint Me Naked,180002
2022-01-28 11:45,EXO,Monster,221365
2022-01-28 11:49,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,202204
2022-01-28 11:52,GOT7,You Calling My Name,194708
2022-01-28 11:55,ENHYPEN,Drunk-Dazed,193261
2022-01-28 11:59,Weeekly,After School,205374
2022-01-28 12:03,SEVENTEEN,Is It Still Beautiful,275363
2022-01-28 12:06,STAYC,STEREOTYPE,191696
2022-01-28 12:10,EVERGLOW,FIRST,212280
2022-01-28 12:13,THE BOYZ,MAVERICK,208654
2022-01-28 12:17,ENHYPEN,Go Big or Go Home,201702
2022-01-28 12:20,SEVENTEEN,Ready to love,186760
2022-01-28 12:23,Dreamcatcher,BEcause,191947
2022-01-28 12:27,SHINee,Don't Call Me,219999
2022-01-28 12:31,ASTRO,All Night,223747
2022-01-28 12:34,CIX,Jungle,228467
2022-01-28 12:38,ATEEZ,Fireworks (I'm The One),209575
2022-01-28 12:41,SEVENTEEN,Crush,169560
2022-01-28 12:44,TAEMIN,Advice,191640
2022-01-28 12:48,NCT 127,Cherry Bomb,236691
2022-01-28 12:51,WONWOO,Bittersweet (feat. LeeHi),174774
2022-01-28 12:54,PENTAGON,DO or NOT,188232
2022-01-28 12:57,TOMORROW X TOGETHER,LO$ER=LO♡ER,199920
2022-01-28 13:01,SEVENTEEN,Light a Flame,189587
2022-01-28 13:04,ENHYPEN,Upper Side Dreamin’,189403
2022-01-28 13:07,ATEEZ,Dreamers,213014
2022-01-28 13:10,SEVENTEEN,Anyone,176934
2022-01-28 13:14,NCT 127,The Rainy Night,199027
2022-01-28 13:17,Dreamcatcher,Odd Eye,184414
2022-01-28 13:20,SURAN,Into The Abyss,182845
2022-01-28 13:23,HOSHI,Spider,211578
2022-01-28 13:26,NCT U,New Axis,131947
2022-01-28 13:29,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),212334
2022-01-28 13:33,EXO,Love Shot,200017
2022-01-28 13:36,ENHYPEN,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,227454
2022-01-28 13:40,CHUNG HA,Dream of You (with R3HAB),192736
2022-01-28 13:43,BLACKPINK,DDU-DU DDU-DU,211350
2022-01-28 13:47,WayV,Take Off,233767
2022-01-28 13:50,SEVENTEEN,24H,188969
2022-01-28 13:54,EXO,Obsession,203520
2022-01-28 13:56,ENHYPEN,Blessed-Cursed,170017
2022-01-28 14:00,SEVENTEEN,2 MINUS 1 (Bonus Track),190009
2022-01-28 14:03,LOONA,Why Not?,205520
2022-01-28 14:07,EVERGLOW,LA DI DA,209987
2022-01-28 14:10,MINO,FIANCÉ,207987
2022-01-28 14:13,ATEEZ,WIN,202800
2022-01-28 14:17,NCT 127,Superhuman,237900
2022-01-28 14:20,SEVENTEEN,CLAP,167821
2022-01-28 14:24,BAEKHYUN,UN Village,235510
2022-01-28 14:28,NCT DREAM,BOOM,195081
2022-01-28 14:31,ASH ISLAND,Error (Feat. Loopy),207524
2022-01-28 14:35,Jus2,FOCUS ON ME,216505
2022-01-28 14:38,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori (Emocore Mix),218570
2022-01-28 14:41,SEVENTEEN,Good to Me,189761
2022-01-28 14:45,BAEKHYUN,Cry For Love,209986
2022-01-28 14:49,Monsta X,HERO,231975
2022-01-28 14:52,BAEKHYUN,Bambi,213054
2022-01-28 14:56,NCT DREAM,Hot Sauce,195814
2022-01-28 14:59,TOMORROW X TOGETHER,MOA Diary (Dubaddu Wari Wari),188277
2022-01-28 15:02,OnlyOneOf,libidO,194374
2022-01-28 15:05,LAY,Honey,183694
2022-01-28 15:08,ENHYPEN,FEVER,172107
2022-01-28 15:11,SEVENTEEN,HOME;RUN,184427
2022-01-28 15:15,ATEEZ,Take Me Home,220979
2022-01-28 15:18,NCT 127,Lemonade,190009
2022-01-28 15:21,NCT DREAM,Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),200017
2022-01-28 15:25,PENTAGON,Daisy,189000
2022-01-28 15:27,CHUNG HA,Killing Me,164054
2022-01-28 15:31,TAEMIN,MOVE,211950
2022-01-28 15:34,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202144
2022-01-28 15:38,WayV,Kick Back,230017
2022-01-28 15:41,ENHYPEN,Just A Little Bit,167821
2022-01-28 15:45,ATEEZ,Answer,219760
2022-01-28 15:48,Red Velvet,Queendom,181760
2022-01-28 15:51,ZICO,Being left (Feat. Dvwn),218814
2022-01-28 15:55,ASTRO,Knock,193187
2022-01-28 15:58,SEVENTEEN,To you,225574
2022-01-28 16:02,aespa,Next Level,221315
2022-01-28 16:05,ATEEZ,Deja Vu,196661
2022-01-28 16:09,NCT 127,Favorite (Vampire),215587
2022-01-28 16:13,TOMORROW X TOGETHER,Ito,243220
2022-01-28 16:17,BTOB,Missing You,236853
2022-01-28 16:21,SEVENTEEN,Habit,253224
2022-01-28 16:24,CHUNG HA,Bicycle,179157
2022-01-28 16:28,DPR LIVE,Hula Hoops,203067
2022-01-28 16:31,NCT 127,Kick It,233014
2022-01-28 16:35,WayV,Action Figure,199667
2022-01-28 16:38,GOT7,Encore,212870
2022-01-28 16:42,aespa,Savage,238144
2022-01-28 16:45,JAMIE,Stay Beautiful,166054
2022-01-28 16:48,JAY B,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,192586
2022-01-28 16:52,DPR LIVE,Diamonds + And Pearls,219587
2022-01-28 17:13,ATEEZ,WONDERLAND,57387
2022-01-28 19:23,ATEEZ,INCEPTION,2602
2022-01-28 19:23,ATEEZ,Wave,1216
2022-01-28 19:23,ATEEZ,ROCKY,1770
2022-01-28 19:23,ATEEZ,Utopia,1280
2022-01-28 19:23,ATEEZ,Treasure,917
2022-01-28 19:23,ATEEZ,Declaration,704
2022-01-28 19:23,ATEEZ,Eternal Sunshine,682
2022-01-28 19:23,ATEEZ,THANXX,2111
2022-01-28 19:23,ATEEZ,Turbulence,661
2022-01-28 19:23,ATEEZ,Say My Name,661
2022-01-28 19:23,ATEEZ,Better - Korean Version,661
2022-01-28 19:23,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",640
2022-01-28 19:26,ATEEZ,Take Me Home,768
2022-01-28 19:26,ATEEZ,Precious,1237
2022-01-28 19:26,ATEEZ,The Real - Heung Version,210051
2022-01-28 19:26,ATEEZ,Fireworks (I'm The One),1459
2022-01-28 19:26,ATEEZ,Star 1117,2367
2022-01-28 19:27,ATEEZ,Pirate King,2560
2022-01-28 19:27,ATEEZ,Still Here - Korean Version,703
2022-01-28 20:18,ATEEZ,Answer,162496
2022-01-28 20:22,ATEEZ,Answer,212074
2022-01-28 20:24,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",141733
2022-01-28 21:25,Meditation Life Skills Podcast,"Deep Focus Music: Ambient Alpha Waves For Study, and Focus",3651619
2022-01-28 21:32,Meditation Life Skills Podcast,Guided Meditation For Emotional Healing And Release,410384
2022-01-28 21:35,Def.,SUNSET WITH YOU,203270
2022-01-28 21:38,Ellui,Off my mind,182996
2022-01-28 21:41,BamBam,Slow Mo,152667
2022-01-28 21:44,Gist,Photo Booth (Feat. JAEHA),182680
2022-01-28 21:47,Rovv,Color Blind,149760
2022-01-28 21:50,Lym en,Sweet Talk (Feat. Summer Soul),189714
2022-01-28 21:53,WONWOO,Bittersweet (feat. LeeHi),174774
2022-01-28 21:56,Seori,Lovers In The Night,209989
2022-01-28 22:00,BAEKHYUN,Bambi,213054
2022-01-28 22:03,DPR IAN,No Blueberries,185107
2022-01-28 22:05,D.O.,I'm Gonna Love You,151734
2022-01-28 22:10,LeeHi,ONLY,240002
2022-01-28 22:13,KAI,Peaches,198080
2022-01-28 22:16,JUNNY,MOVIE,183147
2022-01-28 22:19,YUGYEOM,All Your Fault (Feat. GRAY),181880
2022-01-28 22:22,88rising,The Weekend,167662
2022-01-28 22:25,LeeHi,For You,205120
2022-01-28 22:29,BAEKHYUN,Cry For Love,209986
2022-01-28 22:32,Seori,Dive with you (feat. eaJ),218240
2022-01-28 22:36,aespa,Lucid Dream,210002
2022-01-28 22:39,DPR IAN,Scaredy Cat,170017
2022-01-28 22:42,JAY B,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,192586
2022-01-28 22:45,JUNNY,By My Side,206680
2022-01-28 22:49,NIve,Like A Fool,214420
2022-01-28 22:53,Seori,긴 밤 (feat. GIRIBOY),210000
2022-01-28 22:56,BTS,Permission to Dance - R&B Remix,216157
2022-01-28 22:59,YUGYEOM,I Want U Around (Feat. DeVita),191107
2022-01-28 23:03,CL,Wish You Were Here,221219
2022-01-28 23:06,TAEYEON,What Do I Call You,167747
2022-01-28 23:09,DPR IAN,Dope Lovers,200017
2022-01-28 23:13,Seori,Running Through The Night,217534
2022-01-28 23:17,BAEKHYUN,Amusement Park,256694
2022-01-28 23:21,JAMIE,Apollo 11 (feat. Jay Park),200017
2022-01-28 23:25,Chancellor,AUTOMATIC,268294
2022-01-28 23:30,BIBI,Restless,267080
2022-01-28 23:33,DPR IAN,Nerves,194982
2022-01-28 23:36,YUGYEOM,Love The Way (Feat. Jay Park & punchnello),181507
2022-01-28 23:39,GEMINI,Know me,214614
2022-01-28 23:43,BAEKHYUN,All I Got,239991
2022-01-28 23:46,KINDA BLUE,I can't make you love me,158527
2022-01-28 23:50,JAY B,Switch It Up (feat. sokodomo) - Prod. Cha Cha Malone,215198
2022-01-28 23:53,Sam Kim,Make Up (Feat. Crush),207485
2022-01-28 23:57,Raiden,Yours,235414
2022-01-29 00:01,Dvwn,Last,235662
2022-01-29 00:04,WOODZ,Touché (Feat. MOON),180002
2022-01-29 00:08,Mind Combined,Can You Understand,210002
2022-01-29 00:11,GEMINI,Broken Love,173240
2022-01-29 00:14,BAEKHYUN,Love Again,205294
2022-01-29 00:17,DPR IAN,So Beautiful,187227
2022-01-29 00:21,Jay Park,SUMMERIDE,218027
2022-01-29 00:24,Moon Jong Up,US,179360
2022-01-29 00:27,Sam Kim,The Juice,193223
2022-01-29 00:30,BIBI,Eat My Love,162867
2022-01-29 00:32,DPR IAN,zombie pop,114381
2022-01-29 00:34,Moon Sujin,The Moon (Feat. TAEIL of NCT),162366
2022-01-29 00:37,KIM WOO SEOK,Sugar,183654
2022-01-29 00:41,NIve,2easy (feat. Heize),219974
2022-01-29 00:45,oceanfromtheblue,sherlock,208295
2022-01-29 00:48,Crush,Mayday (feat. 조이),199267
2022-01-29 00:51,GEMINI,Going,195760
2022-01-29 00:55,Jimmy Brown,Irene,199673
2022-01-29 00:57,Rain,MAGNETIC (Feat. Jackson Wang),158840
2022-01-29 01:00,JAY B,FAME (feat. JUNNY) - Prod. GroovyRoom,143056
2022-01-29 01:02,slchld,camellia,151208
2022-01-29 01:05,JAMIE,No Numbers (feat. JMIN),176414
2022-01-29 01:08,KAI,Blue,180002
2022-01-29 01:12,Seori,Trigger,199997
2022-01-29 01:15,SOLE,haPPiness,211027
2022-01-29 01:18,WONHO,Losing You,178083
2022-01-29 01:22,Colde,When Dawn Comes Again (feat. BAEKHYUN),240002
2022-01-29 01:25,THE BOYZ,THRILL RIDE,196334
2022-01-29 01:29,STAYC,STEREOTYPE,191696
2022-01-29 01:32,ENHYPEN,Drunk-Dazed,193261
2022-01-29 01:35,CHUNG HA,Bicycle,179157
2022-01-29 01:37,brb.,move,148572
2022-01-29 01:41,YULTRON,Us2,199551
2022-01-29 01:44,SEVENTEEN,Light a Flame,189587
2022-01-29 01:47,Sam Kim,Love Me Like That,211364
2022-01-29 01:51,SUNMI,You can't sit with us,197414
2022-01-29 01:52,SHINee,Don't Call Me,94489
2022-01-29 01:53,SHINee,Don't Call Me,37221
2022-01-29 01:57,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257407
2022-01-29 02:00,ATEEZ,Dancing Like Butterfly Wings,182561
2022-01-29 02:04,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202450
2022-01-29 02:05,ATEEZ,Declaration,81486
2022-01-29 02:09,ATEEZ,Take Me Home,221478
2022-01-29 02:12,ATEEZ,Better - Korean Version,214863
2022-01-29 02:16,ATEEZ,Answer,220244
2022-01-29 02:19,ATEEZ,TO THE BEAT,182279
2022-01-29 02:22,ATEEZ,THANXX,181340
2022-01-29 02:25,ATEEZ,Deja Vu,196786
2022-01-29 02:29,ATEEZ,Say My Name,222824
2022-01-29 02:33,ATEEZ,Fireworks (I'm The One),209981
2022-01-29 02:35,ATEEZ,The Real - Heung Version,131576
2022-01-29 21:38,ATEEZ,Turbulence,8448
2022-01-29 21:42,ATEEZ,Turbulence,192063
2022-01-29 21:45,ATEEZ,INCEPTION,210002
2022-01-29 21:48,ATEEZ,THANXX,181147
2022-01-29 21:52,ATEEZ,Treasure,220172
2022-01-29 21:55,ATEEZ,Eternal Sunshine,209619
2022-01-29 21:59,ATEEZ,Star 1117,222374
2022-01-29 22:03,ATEEZ,Say My Name,222071
2022-01-29 22:06,ATEEZ,Good Lil Boy,205854
2022-01-29 22:10,ATEEZ,ROCKY,188591
2022-01-29 22:13,ATEEZ,Pirate King,196014
2022-01-29 22:16,ATEEZ,Dancing Like Butterfly Wings,182133
2022-01-29 22:20,ATEEZ,Desire,234556
2022-01-29 22:23,ATEEZ,Still Here - Korean Version,195039
2022-01-29 22:27,ATEEZ,Better - Korean Version,214226
2022-01-29 22:30,ATEEZ,Answer,219760
2022-01-29 22:32,ATEEZ,Declaration,81374
2022-01-29 22:35,ATEEZ,Precious,203964
2022-01-29 22:39,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202144
2022-01-29 22:42,ATEEZ,TO THE BEAT,181880
2022-01-29 22:45,ATEEZ,Wave,203934
2022-01-29 22:49,ATEEZ,Utopia,239067
2022-01-29 22:52,ATEEZ,The Leaders,192218
2022-01-29 22:56,ATEEZ,The Real - Heung Version,210002
2022-01-29 22:59,ATEEZ,Fireworks (I'm The One),209575
2022-01-29 23:03,ATEEZ,Take Me Home,221001
2022-01-29 23:06,ATEEZ,Deja Vu,196671
2022-01-29 23:11,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257008
2022-01-29 23:14,SEVENTEEN,Ready to love,186760
2022-01-29 23:17,STAYC,STEREOTYPE,191696
