endTime,artistName,trackName,msPlayed
2022-06-03 02:35,SEVENTEEN,Ah Yeah,209270
2022-06-03 02:39,SEVENTEEN,Lilili Yabbay,211191
2022-06-03 02:43,SEVENTEEN,Don't listen in secret,237552
2022-06-03 02:47,SEVENTEEN,OMG,183604
2022-06-03 02:50,SEVENTEEN,Pretty U,207299
2022-06-03 02:54,SEVENTEEN,Swimming Fool,187764
2022-06-03 03:03,SEVENTEEN,Rock,191500
2022-06-03 03:06,SEVENTEEN,Say Yes,230446
2022-06-03 03:10,SEVENTEEN,Jam Jam,205250
2022-06-03 03:13,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),212333
2022-06-03 03:16,SEVENTEEN,Adore U,178846
2022-06-03 03:17,Naked Voices,Winter,16510
2022-06-03 03:18,Vocal Motion,House of the Rising Sun,37236
2022-06-03 03:23,Lady Gaga,Yoü And I,307346
2022-06-03 03:27,SEVENTEEN,IF I,189235
2022-06-03 03:30,SEVENTEEN,Darl+ing,176560
2022-06-03 03:31,SEVENTEEN,Love Letter,101094
2022-06-03 03:33,SEVENTEEN,Fear,98490
2022-06-03 16:41,SEVENTEEN,Fear,76717
2022-06-03 16:44,SEVENTEEN,My My,185253
2022-06-03 16:47,SEVENTEEN,IF I,189235
2022-06-03 16:50,SEVENTEEN,2 MINUS 1 (Bonus Track),190120
2022-06-03 16:54,SEVENTEEN,Still Lonely,206778
2022-06-03 16:57,SEVENTEEN,Chuck,178171
2022-06-03 17:00,SEVENTEEN,Home,203731
2022-06-03 17:09,SEVENTEEN,Light a Flame,189586
2022-06-03 17:12,SEVENTEEN,MOONWALKER,180279
2022-06-03 17:21,SEVENTEEN,Smile Flower,232394
2022-06-03 17:24,SEVENTEEN,Chilli,183066
2022-06-03 17:27,SEVENTEEN,A-TEEN,196323
2022-06-03 17:31,SEVENTEEN,Run to you,194097
2022-06-03 17:34,SEVENTEEN,HOME;RUN,184426
2022-06-03 17:37,SEVENTEEN,MY I,184136
2022-06-03 17:40,SEVENTEEN,Domino,214893
2022-06-03 17:44,SEVENTEEN,Say Yes,230446
2022-06-03 17:48,SEVENTEEN,I Don't Know,231899
2022-06-03 17:52,SEVENTEEN,Pinwheel,219029
2022-06-03 17:56,SEVENTEEN,Ready to love,186760
2022-06-03 17:59,SEVENTEEN,GAM3 BO1,189680
2022-06-03 18:09,SEVENTEEN,Crazy in Love,215557
2022-06-03 18:12,SEVENTEEN,Lilili Yabbay,211191
2022-06-03 18:16,SEVENTEEN,24H,188986
2022-06-03 18:18,SEVENTEEN,Shining Diamond (Performance Team Ver.),150315
2022-06-03 18:19,SEVENTEEN,SWEETEST THING,34969
2022-06-03 19:38,SEVENTEEN,SWEETEST THING,13994
2022-06-03 19:41,SEVENTEEN,SWEETEST THING,170152
2022-06-03 19:44,SEVENTEEN,Rock with you,179956
2022-06-03 19:45,SEVENTEEN,Outro. Incompletion,73784
2022-06-03 19:49,SEVENTEEN,HOT,197587
2022-06-03 19:52,SEVENTEEN,Good to Me,189761
2022-06-03 19:55,SEVENTEEN,Shadow,212654
2022-06-03 19:58,SEVENTEEN,Drift Away,189267
2022-06-03 20:02,SEVENTEEN,20,203294
2022-06-03 20:05,SEVENTEEN,Imperfect love,204720
2022-06-03 20:09,SEVENTEEN,To you,225574
2022-06-03 20:12,SEVENTEEN,Getting Closer,183627
2022-06-03 20:15,SEVENTEEN,Love Letter,178933
2022-06-03 20:19,SEVENTEEN,TRAUMA,212921
2022-06-03 20:22,SEVENTEEN,Holiday,205374
2022-06-03 20:26,SEVENTEEN,20,203294
2022-06-03 20:29,SEVENTEEN,Anyone,176934
2022-06-03 20:32,SEVENTEEN,Fronting,185378
2022-06-03 20:35,SEVENTEEN,Healing,203648
2022-06-03 20:39,SEVENTEEN,SIMPLE,220044
2022-06-03 20:42,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),170424
2022-06-03 20:45,SEVENTEEN,Fear,176110
2022-06-03 20:48,SEVENTEEN,Rock with you,180777
2022-06-03 20:51,SEVENTEEN,Ah Yeah,210021
2022-06-03 20:55,SEVENTEEN,Flower,207835
2022-06-03 20:58,SEVENTEEN,HIGHLIGHT - Japanese ver.,226666
2022-06-03 21:02,SEVENTEEN,Shadow,213101
2022-06-03 21:06,SEVENTEEN,Say Yes,231118
2022-06-03 21:09,SEVENTEEN,Q&A,220721
2022-06-03 21:13,SEVENTEEN,Oh My!,195449
2022-06-03 21:16,SEVENTEEN,My My,185476
2022-06-03 21:19,SEVENTEEN,HOME;RUN,184664
2022-06-03 21:22,SEVENTEEN,Still Lonely,207416
2022-06-03 21:25,SEVENTEEN,A-TEEN,197133
2022-06-03 21:29,SEVENTEEN,IF I,190420
2022-06-03 21:32,SEVENTEEN,Darl+ing,176965
2022-06-03 21:35,SEVENTEEN,Adore U,186554
2022-06-03 21:38,SEVENTEEN,Ready to love,187009
2022-06-03 21:41,SEVENTEEN,CHANGE UP,187967
2022-06-03 21:44,SEVENTEEN,Getting Closer,183765
2022-06-03 21:48,SEVENTEEN,THANKS,213710
2022-06-03 21:51,SEVENTEEN,Without You,195669
2022-06-03 21:54,SEVENTEEN,2 MINUS 1 (Bonus Track),190363
2022-06-03 21:57,SEVENTEEN,BOOMBOOM,206689
2022-06-03 22:01,SEVENTEEN,Pinwheel,219310
2022-06-03 22:04,SEVENTEEN,Wave,184745
2022-06-03 22:07,SEVENTEEN,March,196627
2022-06-03 22:11,SEVENTEEN,Campfire,207553
2022-06-03 22:15,SEVENTEEN,Habit,253717
2022-06-03 22:18,SEVENTEEN,Imperfect love,205162
2022-06-03 22:22,SEVENTEEN,Adore U,186730
2022-06-03 22:25,SEVENTEEN,Happy Ending,211069
2022-06-03 22:28,SEVENTEEN,Anyone,177304
2022-06-03 22:31,SEVENTEEN,Mansae,187493
2022-06-03 22:35,SEVENTEEN,Intro. New World,51743
2022-06-03 22:35,SEVENTEEN,Shining Diamond,203765
2022-06-03 22:39,SEVENTEEN,Hit Song,223672
2022-06-03 22:42,SEVENTEEN,AH! LOVE,194867
2022-06-03 22:45,SEVENTEEN,Chuck,178770
2022-06-03 22:47,SEVENTEEN,Outro. Incompletion,74181
2022-06-03 22:50,SEVENTEEN,Domino,215556
2022-06-03 22:53,BSS,Just do it,202009
2022-06-03 22:57,SEVENTEEN,Drift Away,189867
2022-06-03 23:00,SEVENTEEN,Adore U (Vocal Team Ver.),225459
2022-06-03 23:04,SEVENTEEN,Shining Diamond,203966
2022-06-03 23:07,SEVENTEEN,Left & Right,202224
2022-06-03 23:10,SEVENTEEN,'bout you,162609
2022-06-03 23:13,SEVENTEEN,CALL CALL CALL!,200703
2022-06-03 23:17,SEVENTEEN,Don't Wanna Cry,203847
2022-06-03 23:20,SEVENTEEN,Run to you,194534
2022-06-03 23:23,SEVENTEEN,Run to you,194343
2022-06-03 23:26,SEVENTEEN,OMG,184211
2022-06-03 23:29,SEVENTEEN,Rock,191734
2022-06-03 23:32,Pink Sweat$,17 (feat. Joshua and DK of SEVENTEEN),160713
2022-06-03 23:35,SEVENTEEN,Hello,200297
2022-06-03 23:38,SEVENTEEN,Hug,159251
2022-06-03 23:41,SEVENTEEN,Don't Wanna Cry,203838
2022-06-03 23:45,SEVENTEEN,Ah Yeah,209800
2022-06-03 23:48,SEVENTEEN,Chilli,183217
2022-06-03 23:51,SEVENTEEN,Monday To Saturday (Hiphop Team Ver.),204307
2022-06-03 23:54,SEVENTEEN,PANG!,179042
2022-06-03 23:57,SEVENTEEN,Love Letter,179484
2022-06-04 00:01,SEVENTEEN,Come to me,8060
2022-06-04 00:01,SEVENTEEN,Falling For U,235481
2022-06-04 00:40,Queen,Keep Yourself Alive - Live at The Rainbow,180863
2022-06-04 00:44,Demi Lovato,This Is Me,189173
2022-06-04 00:47,Ariana Grande,no tears left to cry,205920
2022-06-04 00:50,Ben Platt,Found/Tonight,179242
2022-06-04 00:53,Klarisse De Guzman,Ikaw Ay Ako,0
2022-06-04 00:53,Ariana Grande,pov,307
2022-06-04 00:53,Ariana Grande,pov,51940
2022-06-04 00:53,Alicia Keys,If I Ain't Got You,5297
2022-06-04 00:53,Bruno Mars,Grenade,4069
2022-06-04 00:53,Maroon 5,She Will Be Loved,3181
2022-06-04 00:56,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",195836
2022-06-04 01:00,Ariana Grande,Dangerous Woman,235492
2022-06-04 01:04,SEVENTEEN,"Same dream, same mind, same night",0
2022-06-04 01:04,Victorious Cast,Give It Up (feat. Elizabeth Gillies & Ariana Grande),0
2022-06-04 01:04,Ariana Grande,God is a woman,25661
2022-06-04 01:04,Billy Joel,Vienna,194616
2022-06-04 01:04,Lady Gaga,Shallow - Radio Edit,1810
2022-06-04 01:08,SEVENTEEN,SWEETEST THING,219794
2022-06-04 01:11,SEVENTEEN,Thinkin' about you,222640
2022-06-04 01:15,SEVENTEEN,Rock,191742
2022-06-04 01:18,SEVENTEEN,IF I,189493
2022-06-04 01:22,SEVENTEEN,Hit Song,224225
2022-06-04 01:25,SEVENTEEN,Say Yes,231117
2022-06-04 01:28,SEVENTEEN,CLAP,168183
2022-06-04 01:31,SEVENTEEN,Run to you,194710
2022-06-04 01:35,SEVENTEEN,Say Yes,230941
2022-06-04 01:39,SEVENTEEN,Habit,253715
2022-06-04 01:42,SEVENTEEN,Hug,159867
2022-06-04 01:46,SEVENTEEN,Our dawn is hotter than day,212959
2022-06-04 01:49,SEVENTEEN,Shadow,213303
2022-06-04 01:53,SEVENTEEN,TRAUMA,213403
2022-06-04 01:56,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),208756
2022-06-05 00:52,SEVENTEEN,Fear,175667
2022-06-05 00:55,SEVENTEEN,HIT,203675
2022-06-05 00:58,SEVENTEEN,Good to Me,190143
2022-06-05 01:02,SEVENTEEN,Don't Wanna Cry,204159
2022-06-05 01:04,SEVENTEEN,CLAP,168015
2022-06-05 01:08,SEVENTEEN,SIMPLE,220493
2022-06-05 01:11,SEVENTEEN,VERY NICE,192530
2022-06-05 01:15,SEVENTEEN,Pretty U,207940
2022-06-05 01:18,SEVENTEEN,Mansae,187109
2022-06-05 01:22,SEVENTEEN,Fast Pace,221263
2022-06-05 01:25,SEVENTEEN,24H,189951
2022-06-05 01:27,Pink Sweat$,17 (feat. Joshua and DK of SEVENTEEN),160789
2022-06-05 01:30,SEVENTEEN,HOME;RUN,184636
2022-06-05 01:34,SEVENTEEN,Do Re Mi,197817
2022-06-05 01:37,SEVENTEEN,HEY BUDDY,199050
2022-06-05 01:40,SEVENTEEN,Light a Flame,190335
2022-06-05 01:43,SEVENTEEN,AH! LOVE,195248
2022-06-05 01:47,SEVENTEEN,All My Love,202211
2022-06-05 01:50,SEVENTEEN,Snap Shoot,176176
2022-06-05 01:53,SEVENTEEN,CHANGE UP,188176
2022-06-05 01:56,SEVENTEEN,TRAUMA,213761
2022-06-05 01:58,SEVENTEEN,Hit Song,94721
2022-06-05 03:06,(G)I-DLE,TOMBOY,174966
2022-06-05 03:09,88rising,Best Lover,152363
2022-06-05 03:12,TOMORROW X TOGETHER,Opening Sequence,176886
2022-06-05 03:15,TOMORROW X TOGETHER,Good Boy Gone Bad,191013
2022-06-05 03:17,TOMORROW X TOGETHER,Trust Fund Baby,154768
2022-06-05 03:20,TOMORROW X TOGETHER,Lonely Boy (The tattoo on my ring finger),122630
2022-06-05 15:06,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),3011
2022-06-05 15:10,SEVENTEEN,Pretty U,207299
2022-06-05 15:13,SEVENTEEN,March,196186
2022-06-05 15:17,SEUNGKWAN,Go,213453
2022-06-05 15:20,SEVENTEEN,SIMPLE,220020
2022-06-05 15:24,SEVENTEEN,BEAUTIFUL,217452
2022-06-05 15:27,SEVENTEEN,Ready to love,186760
2022-06-05 15:30,SEVENTEEN,NO F.U.N,181604
2022-06-05 15:33,SEVENTEEN,DON QUIXOTE,172360
2022-06-05 15:36,SEVENTEEN,Hello,200042
2022-06-05 15:39,SEVENTEEN,Mansae,186874
2022-06-05 15:43,SEVENTEEN,SWEETEST THING,201703
2022-06-05 19:13,TWICE,"HELLO (NAYEON, MOMO, CHAEYOUNG)",183213
2022-06-05 19:17,KAI,Mmmh,192346
2022-06-05 19:21,BTS,My Time,234457
2022-06-05 19:32,Harry Styles,As It Was,167303
2022-06-05 19:35,BAEKHYUN,Bambi,213053
2022-06-05 19:38,Jack Harlow,I Got A Shot,138781
2022-06-05 19:41,ENHYPEN,Upper Side Dreamin’,189402
2022-06-05 19:41,ENHYPEN,Tamed-Dashed,43231
2022-06-05 19:52,ENHYPEN,Tamed-Dashed,152939
2022-06-05 19:54,88rising,Best Lover,152910
2022-06-05 20:32,SEVENTEEN,Darl+ing,57280
2022-06-05 20:37,SEVENTEEN,Darl+ing,119536
2022-06-05 20:40,Harry Styles,Love Of My Life,191638
2022-06-05 20:43,SEVENTEEN,Crush,169560
2022-06-05 20:51,NCT U,OK!,229000
2022-06-05 20:56,ATEEZ,Deja Vu,196670
2022-06-05 21:00,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),216786
2022-06-05 21:04,SEVENTEEN,Anyone,176933
2022-06-05 21:08,Harry Styles,Late Night Talking,177954
2022-06-05 21:12,Harry Styles,Matilda,245964
2022-06-05 21:15,Harry Styles,Grapejuice,191958
2022-06-05 21:17,Israel Kamakawiwo'ole,Hele On To Kauai,146306
2022-06-05 21:20,Harry Styles,Daylight,164533
2022-06-05 21:24,ATEEZ,Answer,219760
2022-06-05 21:27,ATEEZ,The Real - Heung Version,210051
2022-06-05 21:31,ATEEZ,Treasure,220846
2022-06-05 21:38,SEVENTEEN,HOT,197586
2022-06-05 21:42,Harry Styles,Satellite,218577
2022-06-05 21:46,ATEEZ,Take Me Home,221000
2022-06-05 21:49,SEVENTEEN,Pretty U,207299
2022-06-05 21:53,NCT 127,Favorite (Vampire),215586
2022-06-05 21:56,Jack Harlow,First Class,173947
2022-06-05 21:57,KEY,Eighteen (End Of My World),38830
2022-06-05 22:00,SEVENTEEN,Light a Flame,189586
2022-06-05 22:03,TOMORROW X TOGETHER,PUMA,205519
2022-06-05 22:07,KAI,Mmmh,192346
2022-06-05 22:09,JONGHYUN,Moon,164090
2022-06-05 22:13,LOONA,Eclipse,231237
2022-06-05 22:16,SEVENTEEN,Good to Me,189714
2022-06-05 22:20,CIX,Movie Star,210506
2022-06-05 22:25,GOT the beat,Step Back,228613
2022-06-05 22:28,SEVENTEEN,24H,188986
2022-06-05 22:32,Youngjae,Lonely,224082
2022-06-05 22:35,NCT 127,Baby Don’t Like It 나쁜 짓,158919
2022-06-05 22:38,TWICE,FANCY,213880
2022-06-05 22:41,SEVENTEEN,Fear,175213
2022-06-05 22:42,CIX,Jungle,52232
2022-06-05 22:46,LOONA,Singing in the Rain,211661
2022-06-05 22:49,Monsta X,MIDDLE OF THE NIGHT,166213
2022-06-05 23:11,Red Velvet,Pose,200680
2022-06-05 23:14,Dreamcatcher,BEcause,191946
2022-06-05 23:18,TAEMIN,MOVE,211949
2022-06-05 23:26,Red Velvet,Be Natural,280450
2022-06-05 23:29,Jay Park,MOMMAE,204991
2022-06-05 23:33,NCT 127,Favorite (Vampire),215586
2022-06-05 23:37,NCT 127,Love Song,215160
2022-06-05 23:40,ATEEZ,Deja Vu,196670
2022-06-05 23:43,SEVENTEEN,Fearless,194813
2022-06-05 23:46,NCT DREAM,BOOM,195080
2022-06-05 23:50,I.M,God Damn,207759
2022-06-05 23:53,EXO,The Eve,176026
2022-06-05 23:56,EXO,Love Shot,200306
2022-06-05 23:59,MAMAMOO,Sleep Talk,188666
2022-06-06 00:03,BTS,My Time,234457
2022-06-06 00:07,NCT,The 7th Sense,214035
2022-06-06 00:10,TWICE,"HELLO (NAYEON, MOMO, CHAEYOUNG)",183213
2022-06-06 00:13,WayV,Nectar,198680
2022-06-06 00:17,WayV,Love Talk - English Version,232150
2022-06-06 00:20,LOONA,So What,198000
2022-06-06 00:24,EXO,Ya Ya Ya,222040
2022-06-06 00:27,Red Velvet - IRENE & SEULGI,Monster,178413
2022-06-06 00:31,BTS,We On,230885
2022-06-06 00:34,BUMKEY,COVID-19 (feat. SUPERBEE),196793
2022-06-06 00:38,TOMORROW X TOGETHER,20cm,217026
2022-06-06 00:41,YUGYEOM,I Want U Around (Feat. DeVita),191106
2022-06-06 00:45,BTS,Trivia 承 : Love,225697
2022-06-06 00:48,NCT,Baby Don’t Stop,183019
2022-06-06 00:51,SEVENTEEN,Anyone,138768
2022-06-06 03:13,Harry Styles,Late Night Talking,177954
2022-06-06 03:16,KAI,Mmmh,192346
2022-06-06 03:18,ENHYPEN,Tamed-Dashed,111813
2022-06-06 17:27,Rascal Flatts,Life is a Highway,4117
2022-06-06 17:28,Frank Ocean,Lost,27200
2022-06-06 17:28,SZA,Good Days,17322
2022-06-06 17:28,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,9877
2022-06-06 17:28,Bad Bunny,Me Fui de Vacaciones,2538
2022-06-06 18:06,Bill Withers,Lovely Day,202282
2022-06-06 18:49,Vitamin C,Graduation (Friends Forever),26261
2022-06-06 18:54,Vitamin C,Graduation (Friends Forever),315640
2022-06-06 18:58,Pitbull,Time of Our Lives,229830
2022-06-06 19:01,Lizzo,About Damn Time,192009
2022-06-06 19:04,Lil Uzi Vert,Do What I Want,175409
2022-06-06 19:06,Kanye West,Good Life,106288
2022-06-06 19:07,Kanye West,Good Life,100712
2022-06-06 19:12,Dayglow,Can I Call You Tonight?,278769
2022-06-06 19:13,Bruno Mars,777,52588
2022-06-06 19:17,Taylor Swift,22,232120
2022-06-06 19:23,Frank Ocean,Lost,234093
2022-06-06 19:30,Baby Keem,family ties (with Kendrick Lamar),252262
2022-06-06 19:33,Anderson .Paak,Celebrate,226186
2022-06-06 19:39,Cherub,Doses & Mimosas,323253
2022-06-06 19:40,Mac Miller,The Spins,1430
2022-06-06 19:40,Post Malone,Congratulations,75168
2022-06-06 19:44,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2022-06-06 19:50,Harry Styles,Sign of the Times,340706
2022-06-06 19:53,Hannah Montana,I'll Always Remember You,233333
2022-06-06 19:55,Lil Uzi Vert,20 Min,73196
2022-06-06 20:00,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,300840
2022-06-06 20:03,Smart Remarks,All Your Reasons Why,212549
2022-06-06 20:06,Ryoko,Lost Focus,169411
2022-06-06 20:08,Wham!,Wake Me Up Before You Go-Go,139879
2022-06-06 22:13,NCT DREAM,Beatbox,4063
2022-06-06 22:16,88rising,Best Lover,152910
2022-06-06 22:20,SEVENTEEN,Shadow,212653
2022-06-06 22:23,SEVENTEEN,Ash,201653
2022-06-06 22:24,Harry Styles,Daylight,92494
2022-06-06 22:26,Harry Styles,Daylight,73012
2022-06-06 22:30,Harry Styles,Cinema,244196
2022-06-06 22:33,SEVENTEEN,Domino,215169
2022-06-06 22:37,Harry Styles,Little Freak,200767
2022-06-06 22:40,SEVENTEEN,Darl+ing,176966
2022-06-06 22:43,SEVENTEEN,Shadow,213051
2022-06-06 22:46,Harry Styles,Late Night Talking,176152
2022-06-06 22:49,SEVENTEEN,HOT,198090
2022-06-06 22:53,Harry Styles,Music For a Sushi Restaurant,193995
2022-06-06 22:55,88rising,Best Lover,151972
2022-06-06 22:58,SEVENTEEN,DON QUIXOTE,172418
2022-06-06 23:01,Harry Styles,As It Was,166282
2022-06-06 23:04,Jack Harlow,Nail Tech,206082
2022-06-06 23:09,Queen,Somebody To Love - Remastered 2011,297057
2022-06-06 23:13,The Beatles,Let It Be - Remastered 2009,243709
2022-06-06 23:17,Billy Joel,Vienna,214695
2022-06-06 23:20,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",196106
2022-06-06 23:23,Ariana Grande,no tears left to cry,206188
2022-06-06 23:28,Christina Perri,Jar of Hearts,246716
2022-06-06 23:32,Lady A,Need You Now,278081
2022-06-06 23:35,Ariana Grande,God is a woman,197988
2022-06-06 23:38,Victorious Cast,Give It Up (feat. Elizabeth Gillies & Ariana Grande),165081
2022-06-06 23:42,Kelly Clarkson,A Moment Like This,228749
2022-06-06 23:46,Lady Gaga,Shallow - Radio Edit,216531
2022-06-06 23:50,SEVENTEEN,"Same dream, same mind, same night",248493
2022-06-06 23:53,Carrie Underwood,Before He Cheats,200663
2022-06-06 23:57,Shania Twain,Man! I Feel Like A Woman!,235107
2022-06-07 00:00,Demi Lovato,Get Back,200150
2022-06-07 00:05,Beyoncé,Halo,262067
2022-06-07 00:09,Destiny's Child,Say My Name,272242
2022-06-07 00:13,Mariah Carey,We Belong Together,201305
2022-06-07 00:17,Luther Vandross,Endless Love (with Mariah Carey),261158
2022-06-07 00:22,Jennifer Hudson,And I Am Telling You I'm Not Going,305043
2022-06-07 00:26,Beyoncé,"Listen (From the Motion Picture ""Dreamgirls"")",219853
2022-06-07 00:29,Harry Styles,Daydreaming,187288
2022-06-07 00:32,Harry Styles,Boyfriends,193438
2022-06-07 00:36,Harry Styles,Matilda,244786
2022-06-07 00:40,Jack Harlow,Young Harleezy,225225
2022-06-07 00:42,Jack Harlow,I Got A Shot,138760
2022-06-07 00:46,SEVENTEEN,Domino,215544
2022-06-07 00:49,Jack Harlow,I'd Do Anything To Make You Smile,194759
2022-06-07 00:53,Jack Harlow,Poison (feat. Lil Wayne),223587
2022-06-07 00:56,SEVENTEEN,March,196414
2022-06-07 00:59,Harry Styles,Little Freak,200870
2022-06-07 01:03,Jack Harlow,Side Piece,234551
2022-06-07 01:06,GOT7,Don't Care About Me,191203
2022-06-07 01:09,TOMORROW X TOGETHER,Lonely Boy (The tattoo on my ring finger),166095
2022-06-07 01:11,Is0kenny,Intelligence,102860
2022-06-07 01:14,SEVENTEEN,Darl+ing,176966
2022-06-07 01:17,SEVENTEEN,Shadow,213271
2022-06-07 01:20,Harry Styles,Late Night Talking,176305
2022-06-07 01:23,GOT7,NANANA,188051
2022-06-07 01:26,TOMORROW X TOGETHER,Good Boy Gone Bad,191023
2022-06-07 01:29,Jack Harlow,First Class,173366
2022-06-07 01:32,Jack Harlow,Lil Secret,129729
2022-06-07 01:37,Jack Harlow,Churchill Downs (feat. Drake),309784
2022-06-07 01:40,(G)I-DLE,TOMBOY,174812
2022-06-07 01:43,Jack Harlow,Parent Trap (feat. Justin Timberlake),190299
2022-06-07 01:45,Jack Harlow,Dua Lipa,135411
2022-06-07 01:49,GOT7,Don't Leave Me Alone,247004
2022-06-07 01:53,TOMORROW X TOGETHER,Thursday's Child Has Far To Go,212239
2022-06-07 01:56,SEVENTEEN,HOT,197891
2022-06-07 01:59,SEVENTEEN,Ash,202001
2022-06-07 02:02,Harry Styles,Music For a Sushi Restaurant,193611
2022-06-07 02:06,SEVENTEEN,IF you leave me,212620
2022-06-07 02:08,Harry Styles,Keep Driving,138552
2022-06-07 02:11,GOT7,TRUTH,186909
2022-06-07 02:14,88rising,Best Lover,152338
2022-06-07 02:16,Jack Harlow,Movie Star (feat. Pharrell Williams),142856
2022-06-07 02:19,SEVENTEEN,DON QUIXOTE,172779
2022-06-07 02:22,Harry Styles,As It Was,166101
2022-06-07 02:25,GOT7,Two,196043
2022-06-07 02:27,Jack Harlow,Talk Of The Town,82953
2022-06-07 02:30,TOMORROW X TOGETHER,Opening Sequence,176702
2022-06-07 02:32,Jack Harlow,Like A Blade Of Grass,126291
2022-06-07 02:35,Harry Styles,Grapejuice,191586
2022-06-07 02:38,GOT7,Drive Me To The Moon,207194
2022-06-07 02:41,Harry Styles,Love Of My Life,192128
2022-06-07 02:44,TOMORROW X TOGETHER,Trust Fund Baby,154194
2022-06-07 02:47,Jack Harlow,Nail Tech,206095
2022-06-07 02:51,Harry Styles,Satellite,216857
2022-06-07 02:54,SEVENTEEN,'bout you,162576
2022-06-07 02:57,Jack Harlow,State Fair,195288
2022-06-07 15:22,SEVENTEEN,March,196186
2022-06-07 15:26,Jack Harlow,Side Piece,234117
2022-06-07 15:29,Harry Styles,Daylight,164533
2022-06-07 15:31,Jack Harlow,Poison (feat. Lil Wayne),8962
2022-06-07 15:35,BLACKPINK,BOOMBAYAH - Japanese Version,241640
2022-06-07 15:39,BTS,ON,246380
2022-06-07 15:42,Iggy Azalea,Sally Walker,178993
2022-06-07 15:46,NCT U,Universe (Let's Play Ball),231466
2022-06-07 15:49,Cardi B,Up,156944
2022-06-07 15:52,EXO,Tempo,224482
2022-06-07 15:56,TOMORROW X TOGETHER,What if I had been that PUMA,212703
2022-06-07 16:04,Kanye West,Stronger,311866
2022-06-07 16:09,BTS,We Are Bulletproof Pt.2,223933
2022-06-07 16:10,j-hope,Chicken Noodle Soup (feat. Becky G),94174
2022-06-07 16:13,LMFAO,Sexy And I Know It,199480
2022-06-07 16:17,Drake,Nice For What,210746
2022-06-07 16:21,GOT the beat,Step Back,228613
2022-06-07 16:25,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),205040
2022-06-07 16:27,A$AP Ferg,Plain Jane,143610
2022-06-07 16:30,LOONA,So What,198000
2022-06-07 16:30,JAY-Z,Ni**as In Paris,3719
2022-06-07 16:36,ATEEZ,The Real - Heung Version,72150
2022-06-07 18:46,Whitney Houston,Saving All My Love for You,238466
2022-06-07 18:50,Demi Lovato,Get Back,200213
2022-06-07 18:51,Mariah Carey,We Belong Together,810
2022-06-07 18:51,Ariana Grande,breathin,1408
2022-06-07 18:51,Jonas Brothers,When You Look Me In The Eyes,69973
2022-06-07 18:51,Victorious Cast,Give It Up (feat. Elizabeth Gillies & Ariana Grande),85
2022-06-07 18:51,Victorious Cast,Take A Hint (feat. Victoria Justice & Elizabeth Gillies),1749
2022-06-07 18:51,Whitney Houston,I Will Always Love You,640
2022-06-07 18:51,Adele,Someone Like You,831
2022-06-07 18:51,Kelly Clarkson,Because of You,1728
2022-06-07 18:51,Michael Bublé,Haven't Met You Yet,874
2022-06-07 18:55,Beyoncé,"Listen (From the Motion Picture ""Dreamgirls"")",219546
2022-06-07 18:59,Beyoncé,Halo,261640
2022-06-07 19:03,Ariana Grande,Dangerous Woman,235946
2022-06-07 19:10,Carrie Underwood,Before He Cheats,2667
2022-06-07 19:14,Carrie Underwood,Before He Cheats,200603
2022-06-07 19:18,Beyoncé,Halo,261916
2022-06-07 19:21,Lea Salonga,"A Whole New World - From ""Aladdin"" / Soundtrack Version",161069
2022-06-07 19:24,Alicia Keys,If I Ain't Got You,229372
2022-06-07 19:29,Destiny's Child,Say My Name,272425
2022-06-07 19:34,Whitney Houston,I Have Nothing,290172
2022-06-07 19:38,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",274528
2022-06-07 19:42,The Pussycat Dolls,Stickwitu,208329
2022-06-07 19:46,Luther Vandross,Endless Love (with Mariah Carey),260967
2022-06-07 19:51,Jennifer Hudson,And I Am Telling You I'm Not Going,305407
2022-06-07 19:54,Ariana Grande,breathin,198962
2022-06-07 19:56,Lady A,Just A Kiss,111521
2022-06-07 19:57,Lady A,Just A Kiss,22730
2022-06-07 20:00,ATEEZ,The Real - Heung Version,210051
2022-06-07 20:03,Harry Styles,Late Night Talking,177954
2022-06-07 20:06,KAI,Mmmh,192346
2022-06-07 20:06,Harry Styles,Little Freak,6207
2022-06-07 20:07,Harry Styles,Matilda,1230
2022-06-07 20:10,SEVENTEEN,Crush,169560
2022-06-07 20:13,ENHYPEN,Upper Side Dreamin’,189402
2022-06-07 20:16,SEVENTEEN,Darl+ing,176560
2022-06-07 20:20,Harry Styles,Love Of My Life,191638
2022-06-07 20:23,SEVENTEEN,Pretty U,207299
2022-06-07 20:27,ATEEZ,Answer,219760
2022-06-07 20:29,Israel Kamakawiwo'ole,Hele On To Kauai,100811
